סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
17,דורות,336,575,409,0,409,83,2,1,0,1,2,0,0,0,0,14,0,2,0,0,0,80,0,2,26,37,0,1,0,0,0,0,0,151,0,0,0,0,0,1,0,3,0,3,0
17,זבדיאל,815,447,391,0,391,1,0,4,19,0,0,0,0,0,0,79,0,2,0,0,0,3,0,0,162,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,116,0
8,חואלד,1321,552,260,2,258,2,0,0,0,20,39,0,0,1,0,1,0,0,0,0,0,17,0,1,11,1,0,1,0,1,0,0,157,2,0,0,0,0,1,0,0,1,0,2,0
18,טללים,1177,455,312,2,310,44,2,11,5,0,1,0,0,0,0,27,0,2,0,0,0,50,0,5,54,10,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,4,0,2,0
2,טלמון,3788,2624,2114,1,2113,5,1,88,21,0,0,0,0,0,0,1793,0,0,0,0,0,16,0,2,143,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,37,0
13,כפר אביב,857,562,409,0,409,27,0,0,3,0,0,0,0,0,0,17,0,1,0,0,0,79,0,8,61,29,0,0,0,0,0,0,0,169,0,1,0,0,0,0,0,4,0,10,0
2,כפר אוריה,364,551,431,0,431,44,2,4,1,0,4,0,0,0,0,30,0,2,0,0,0,75,0,4,99,41,0,0,0,0,1,0,0,104,0,0,0,0,0,0,0,12,1,7,0
10,כפר הס,187,1067,817,0,817,121,1,1,0,0,7,0,0,0,0,9,0,4,0,0,0,140,0,13,40,87,0,0,0,0,0,0,0,392,0,1,0,0,0,0,0,1,0,0,0
4,כפר חיטים,255,540,347,1,346,8,0,1,3,0,0,0,0,0,0,36,0,0,1,0,0,75,0,6,117,9,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,5,0
9,כפר קרע,654,13735,8544,55,8489,22,0,0,3,2355,1639,0,0,0,0,8,0,0,2,0,0,54,1,0,33,63,1,1,0,2,1,1,4269,10,0,0,8,1,1,1,1,7,0,5,0
17,כרמיה,768,461,340,2,338,15,1,3,1,0,4,0,0,0,0,18,0,1,0,0,0,57,0,8,66,55,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,3,0,4,0
9,מגל,375,884,685,0,685,107,2,3,0,0,5,0,0,0,0,8,0,2,0,0,0,127,0,16,25,86,0,0,0,0,0,0,1,296,0,3,0,0,0,0,0,4,0,0,0
11,מגשימים,722,686,519,1,518,24,1,5,2,0,2,0,0,0,0,34,1,1,0,0,0,99,0,15,68,34,0,0,0,0,0,0,1,224,0,2,0,0,0,0,0,1,0,4,0
9,מי עמי,1128,259,197,0,197,28,2,1,0,0,1,0,0,0,0,3,0,1,0,0,0,27,0,5,9,34,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,4,0,1,1
9,מייסר,649,1424,599,6,593,2,0,0,0,215,241,0,0,0,0,1,1,0,0,0,0,0,0,0,4,8,0,0,0,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0
4,מעלה גמלא,4008,416,317,1,316,60,2,4,0,0,1,0,0,0,0,13,0,1,0,0,0,35,0,6,35,17,0,0,0,0,0,0,1,133,0,1,0,0,0,0,0,7,0,0,0
9,מענית,344,588,472,1,471,94,1,3,0,0,4,0,0,0,0,5,0,0,0,0,0,63,0,9,21,86,0,0,0,0,0,0,3,175,0,0,0,0,0,0,0,6,0,1,0
18,מצדות יהודה,3745,477,361,0,361,1,1,30,4,0,0,0,0,0,0,286,0,0,0,0,0,5,0,2,16,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,7,0
9,מצפה אילן,1370,325,267,1,266,2,0,110,1,0,0,0,0,0,0,93,0,0,0,0,0,15,0,0,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0
4,מצפה נטופה,1190,680,488,4,484,7,2,95,5,0,0,0,0,0,0,191,0,0,0,0,0,82,0,1,56,3,0,0,0,1,0,0,0,34,0,0,0,0,1,0,0,1,0,5,0
10,משמר השרון,194,517,335,1,334,103,3,0,2,2,0,0,0,0,0,4,0,3,0,0,0,50,0,8,16,26,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,1,0,0,0
2,נוה צוף,3573,392,308,2,306,0,3,26,1,0,0,0,0,0,0,217,0,0,0,0,0,3,0,0,50,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0
5,נווה אור,590,345,229,1,228,38,0,2,0,0,0,0,0,0,0,18,1,2,0,0,0,37,0,8,16,10,0,0,0,0,0,0,0,89,1,2,0,1,0,0,0,3,0,0,0
17,נווה מבטח,827,509,391,1,390,37,2,4,4,0,0,0,0,0,1,27,0,2,0,0,0,92,0,2,57,20,0,0,0,0,0,0,0,129,1,0,0,0,0,0,0,6,0,6,0
11,נופך,257,406,332,3,329,15,0,2,4,0,0,0,0,0,0,38,0,0,0,0,0,43,0,0,144,4,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1,26,0
13,נטעים,174,592,445,1,444,47,1,1,2,0,0,0,0,0,0,26,0,2,0,0,0,82,0,5,66,35,0,0,0,0,0,0,1,173,0,0,0,0,0,0,0,2,0,1,0
17,סגולה,2046,446,352,2,350,28,0,1,2,0,0,0,1,0,0,23,0,1,0,0,0,82,0,3,81,8,0,0,0,0,0,0,0,105,0,1,0,0,0,0,1,5,0,8,0
17,עזר,1149,609,467,1,466,22,2,4,2,0,0,0,0,0,0,39,0,3,0,0,0,86,0,7,147,9,0,0,0,0,0,0,0,107,0,1,0,0,0,0,0,2,0,35,0
9,ערערה,637,14219,7458,65,7393,21,0,0,0,3331,1929,0,0,1,1,11,1,1,0,2,3,57,2,1,32,63,1,1,3,3,1,1,1859,23,0,2,13,1,0,3,2,5,0,17,2
13,עשרת,591,881,643,1,642,48,1,9,4,0,1,0,0,0,0,17,0,0,0,0,0,106,0,15,70,45,0,0,0,0,0,0,0,317,0,1,0,0,0,0,0,6,0,2,0
6,פסוטה,535,2701,1256,11,1245,15,0,0,0,431,400,1,0,0,0,3,0,0,0,0,0,54,0,4,58,200,0,0,0,0,0,0,23,47,0,0,3,0,0,0,0,3,0,3,0
12,פתחיה,839,639,504,0,504,9,1,2,0,0,1,0,0,0,0,77,0,2,0,0,0,83,0,4,210,5,0,0,0,0,1,0,1,63,0,0,0,0,0,0,0,3,0,42,0
13,קדרון,615,587,435,1,434,36,4,0,1,0,1,0,0,0,0,9,0,1,0,0,0,86,0,8,39,30,0,0,0,0,0,0,0,205,0,2,0,0,0,0,0,6,0,5,1
5,רועי,3619,129,86,0,86,4,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,1,25,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
9,ריחן,3568,242,186,2,184,10,0,8,0,1,0,0,0,0,0,31,0,0,0,0,0,37,0,9,34,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0
5,ריינה,542,11959,6313,83,6230,28,2,0,5,2278,1936,1,0,0,2,7,0,2,2,0,1,8,1,10,89,44,0,4,1,2,0,0,1696,64,2,4,15,3,1,1,2,11,1,6,1
11,רינתיה,616,692,526,3,523,36,5,4,2,0,1,0,0,0,0,28,0,1,0,0,0,86,0,8,174,16,0,0,0,0,0,0,0,147,1,0,0,0,0,0,0,0,0,14,0
5,רםאון,1069,687,500,0,500,74,0,3,3,0,2,0,1,0,0,14,0,0,0,0,0,108,0,8,36,27,0,0,0,0,0,0,2,217,0,1,0,0,0,0,0,4,0,0,0
2,רמת רזיאל,460,472,348,1,347,33,2,3,4,2,2,0,0,0,0,37,0,1,0,0,1,51,0,8,54,46,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,3,0,2,0
17,שדה יואב,293,398,303,1,302,39,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,44,0,9,15,59,0,0,0,0,0,0,0,125,0,0,0,1,0,0,0,1,0,1,0
5,שדה נחום,259,719,501,4,497,37,0,3,1,0,1,0,0,0,0,40,0,2,0,0,0,86,0,9,133,20,0,0,0,1,0,0,1,151,0,2,0,0,0,0,0,3,0,7,0
6,שלומי,812,4057,2649,18,2631,37,7,15,16,2,4,0,0,0,0,410,1,13,0,0,0,191,0,159,1201,13,0,1,0,0,0,0,2,262,1,7,0,1,0,1,0,10,1,275,1
18,שני,1287,377,249,2,247,8,1,4,0,0,0,0,0,0,0,40,0,3,0,0,0,31,0,31,54,6,0,0,0,0,0,0,0,60,0,0,0,1,0,0,1,4,0,3,0
17,תימורים,163,636,456,4,452,30,0,0,0,0,4,0,0,0,0,19,1,5,0,0,0,97,0,6,66,16,0,0,0,1,0,0,0,199,0,2,0,0,0,1,0,1,0,4,0
2,תרום,778,616,494,0,494,5,4,17,12,0,0,0,0,0,0,130,0,1,0,0,0,46,0,0,201,1,0,0,0,0,0,0,1,21,1,1,0,0,0,0,0,4,0,49,0
19,אורנית,3760,6203,4671,14,4657,166,28,184,23,1,0,0,0,0,0,583,0,17,0,0,0,789,0,111,1188,68,0,0,0,1,1,0,0,1368,5,13,0,2,0,2,2,19,1,84,1
3,אליפלט,730,504,391,0,391,2,0,6,8,0,0,0,0,0,0,65,0,3,0,0,0,28,0,0,227,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,37,1
19,אלקנה,3560,2797,2255,4,2251,6,8,406,13,0,0,0,0,0,0,1177,0,2,0,0,0,81,0,13,436,0,0,0,0,0,0,0,2,44,0,4,0,0,0,1,0,5,0,53,0
4,אניעם,4012,445,263,1,262,17,2,4,2,0,1,0,0,0,0,22,0,0,0,0,0,31,0,6,68,7,0,0,0,1,0,0,0,84,1,0,0,1,0,0,0,9,0,6,0
4,אשדות יעקב איחוד,199,683,477,1,476,83,1,2,0,0,0,0,0,0,0,20,0,3,0,0,0,85,0,12,58,29,0,1,0,0,0,0,0,179,1,0,0,0,0,0,1,1,0,0,0
4,אשדות יעקב מאוחד,188,605,404,1,403,71,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,90,0,11,55,20,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,8,0,2,0
13,בית חנן,159,508,377,0,377,47,0,5,0,0,0,0,0,0,0,16,0,2,0,0,0,87,0,2,37,20,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,3,0,1,0
9,בית חנניה,800,628,479,0,479,34,0,5,1,2,1,0,0,0,0,17,0,4,0,0,0,108,0,12,45,33,0,0,0,0,0,0,0,207,0,1,0,0,0,0,0,2,0,7,0
10,בית יהושע,288,793,582,3,579,63,6,5,2,0,2,0,0,0,1,16,1,0,0,0,0,90,0,15,50,49,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,6,0,0,0
9,בית צבי,212,65,38,1,37,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
13,בן זכאי,760,584,491,1,490,0,0,6,5,0,0,0,0,0,0,82,0,0,0,0,0,11,0,2,246,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,129,1
9,בסמה,1326,6610,2983,45,2938,8,2,0,0,920,729,0,2,0,0,2,1,1,0,0,1,28,111,0,25,112,0,0,0,0,1,0,947,3,0,0,3,0,1,2,5,3,0,31,0
18,ברוש,2060,375,286,0,286,8,0,0,1,0,0,0,0,0,0,46,0,2,0,0,0,30,0,4,151,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,23,0
9,גסר אזרקא,541,9560,4147,39,4108,28,5,3,2,855,1692,1,2,1,3,7,0,1,0,3,3,4,3,3,50,68,0,1,1,6,3,2,1316,15,2,2,7,1,1,1,0,7,0,7,2
4,גינוסר,262,557,393,3,390,63,0,1,1,0,1,0,0,0,0,16,0,0,0,0,0,51,0,7,69,20,0,0,0,0,0,0,0,154,0,0,0,0,0,0,1,3,0,3,0
17,גלאון,393,480,338,1,337,39,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,49,0,2,8,100,0,0,0,0,0,0,1,128,0,1,0,0,0,0,0,4,0,0,0
3,דן,303,543,394,0,394,50,0,2,0,0,3,0,0,0,0,6,0,0,0,0,0,51,0,9,10,94,0,0,0,0,0,0,0,167,0,1,0,0,0,0,0,1,0,0,0
10,העוגן,423,647,457,0,457,73,0,2,0,1,4,0,0,0,0,7,0,4,0,0,0,52,0,5,15,115,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,8,0,1,0
4,חדנס,4026,724,416,0,416,8,1,9,2,0,0,0,0,0,0,45,0,2,0,0,2,60,0,6,126,8,0,0,0,0,1,0,0,137,0,0,0,1,0,0,0,4,0,4,0
5,חנתון,1257,558,413,2,411,62,2,7,1,0,6,0,0,0,0,20,0,0,0,0,0,71,0,8,66,26,0,0,0,0,0,0,2,132,0,0,0,0,0,0,0,3,0,4,1
18,חצבה,13,566,408,1,407,37,1,8,2,0,1,0,0,0,0,18,0,0,0,0,1,121,0,7,24,27,0,0,0,1,0,0,4,147,1,1,0,1,0,0,0,2,0,3,0
10,חרוצים,1024,615,473,2,471,31,3,6,3,0,0,0,1,0,0,29,0,4,0,0,0,81,0,4,120,49,0,0,0,0,0,0,0,110,0,1,0,0,0,0,2,8,0,19,0
9,חרמש,3717,213,138,2,136,1,0,1,0,0,0,0,0,0,0,31,0,1,0,0,0,9,0,16,58,1,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0
13,יד בנימין,577,1836,1418,3,1415,1,2,104,114,0,0,0,0,0,0,859,0,1,0,0,0,34,0,1,170,1,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,109,0
3,יובל,2009,464,339,1,338,20,0,1,2,0,1,0,0,0,1,34,0,1,0,0,0,79,0,0,120,7,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,1,0,18,0
18,יושיביה,803,377,310,1,309,1,0,2,7,0,0,0,0,0,0,81,0,0,0,0,0,1,0,2,98,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,113,0
3,יפתח,453,563,389,3,386,66,2,0,0,2,1,0,0,0,0,13,0,1,0,0,0,60,0,10,14,31,1,0,0,0,0,0,2,178,0,0,0,0,0,0,0,4,0,1,0
19,יצהר,3749,830,645,0,645,0,0,4,66,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
12,כפר בן נון,2010,548,431,0,431,42,0,3,0,0,3,0,0,0,0,38,0,1,0,0,0,59,0,8,71,51,0,0,0,0,0,0,0,142,1,2,0,0,0,0,0,3,0,7,0
6,כפר ורדים,1263,4780,3162,10,3152,281,6,22,2,19,46,0,0,0,0,149,0,9,0,0,0,524,0,117,409,278,0,1,0,0,2,0,19,1211,1,3,0,0,0,0,1,42,0,9,1
10,כפר מונש,387,624,469,0,469,46,5,1,2,0,1,0,0,0,0,6,0,0,0,0,0,67,0,10,38,39,0,0,0,0,0,0,1,246,0,2,0,0,0,0,0,5,0,0,0
17,כפר מנחם,274,940,689,2,687,75,4,3,0,0,3,0,0,0,1,11,0,0,0,0,0,77,0,13,42,153,0,1,0,0,1,0,2,286,0,0,0,0,0,0,0,13,0,2,0
6,כפר רוזנואלד זרעית,1130,222,157,0,157,3,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,16,0,1,98,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0
4,לבנים,1230,353,247,2,245,17,0,2,2,0,0,0,0,0,0,17,0,0,0,0,0,41,0,3,79,4,0,3,0,0,1,0,1,70,0,1,0,0,0,0,0,2,0,2,0
18,מחנה טלי,1418,154,81,1,80,5,1,3,0,0,0,0,0,0,0,16,0,0,0,0,0,11,0,1,21,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0
3,מלכיה,596,416,251,3,248,70,1,1,0,0,1,0,0,0,0,8,0,0,0,0,0,38,0,4,15,18,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,2,0
9,מעגן מיכאל,694,1738,1105,5,1100,291,0,4,1,1,7,0,0,0,0,16,1,2,0,0,0,132,0,14,44,167,0,1,0,0,0,0,0,392,0,0,2,1,0,0,0,19,0,4,1
18,מצפה רמון,99,3739,1985,21,1964,135,12,15,9,3,18,0,0,0,0,535,1,4,0,0,0,101,0,137,517,118,0,2,0,2,2,0,39,223,1,7,0,1,0,0,0,15,0,65,2
5,משואה,3605,212,158,2,156,1,2,3,0,0,0,0,0,0,0,60,0,2,0,0,0,22,0,2,44,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0
10,משמרת,425,677,532,0,532,46,0,5,1,0,1,0,1,0,0,14,1,0,0,0,0,88,0,18,38,42,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,4,0,0,0
18,נאות הכיכר,1124,225,146,0,146,17,0,4,0,0,0,0,0,0,0,6,0,1,0,0,0,33,0,1,22,6,0,0,0,0,1,0,1,51,0,1,0,0,0,0,0,2,0,0,0
2,נווה דניאל,3725,1007,687,0,687,1,2,134,5,0,0,0,0,0,0,340,0,0,0,0,0,38,0,1,148,0,0,0,0,0,0,0,1,8,1,2,0,0,0,0,0,1,0,4,1
9,נווה ים,312,211,155,0,155,8,0,3,0,0,0,0,0,0,0,26,0,2,0,0,0,13,0,4,41,10,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,1,0,2,0
2,נטף,1254,377,284,2,282,64,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,32,0,3,8,82,0,0,0,0,0,0,4,77,0,0,0,0,0,0,0,5,0,0,0
8,נשר,2500,19644,12212,100,12112,326,48,58,48,26,28,0,1,0,0,903,3,56,0,0,2,1346,0,1511,3775,196,0,5,1,2,5,0,15,2954,6,21,5,4,0,6,6,43,9,702,1
18,ספיר,1176,360,208,4,204,10,1,3,0,0,0,0,0,0,0,20,0,2,0,0,0,27,0,7,52,5,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,11,0,3,0
18,עידן,1175,340,199,2,197,17,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,72,0,1,21,14,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,3,0,0,0
4,עיילבון,530,3680,2338,7,2331,39,0,6,3,413,877,0,0,0,0,3,0,0,0,0,1,94,0,7,121,286,0,2,0,1,1,0,295,160,2,0,2,2,0,0,2,2,0,12,0
5,עין העמק,367,627,497,0,497,5,0,1,1,0,0,0,0,0,0,91,0,0,0,0,0,54,0,6,249,11,0,0,0,0,1,0,0,46,0,1,0,0,0,0,0,2,0,29,0
10,עין ורד,157,1157,878,1,877,99,1,5,4,2,4,0,0,0,0,13,1,2,0,0,0,157,0,20,62,60,0,0,0,1,0,0,3,436,0,0,0,0,0,0,0,4,0,3,0
9,עין חוד,1320,206,109,0,109,0,0,0,0,47,20,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0
18,עין יהב,806,618,425,2,423,54,3,9,0,1,2,0,1,0,0,7,1,0,0,0,0,111,0,4,29,29,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,3,1,0,0
17,עין צורים,622,470,382,1,381,13,2,76,6,0,0,0,0,0,0,100,0,2,0,0,0,79,0,3,54,5,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,3,1
18,עין תמר,1251,158,98,0,98,4,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,24,0,2,23,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
3,עלמה,688,595,461,3,458,1,0,0,3,0,0,0,0,0,0,123,0,0,0,0,0,2,0,0,238,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,1,0,75,0
2,עמינדב,779,652,467,4,463,30,0,5,1,0,3,0,0,0,0,65,0,0,0,0,0,64,0,6,149,33,0,0,0,0,0,0,0,89,1,1,0,0,0,0,0,1,0,15,0
3,עמיר,319,532,375,0,375,71,1,1,0,1,3,0,0,0,0,4,0,0,0,0,0,56,0,12,18,94,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,3,0,1,0
18,פארן,1151,398,267,0,267,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,70,0,1,14,24,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,1,0,0,0
12,פדיה,838,612,493,4,489,10,2,2,0,0,0,0,0,0,0,73,0,2,0,0,0,30,0,7,267,3,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,41,0
9,פוריידיס,537,8623,3371,31,3340,25,1,2,1,978,978,0,1,1,3,6,0,0,0,2,0,29,1,4,21,89,0,1,0,2,0,0,1124,37,1,6,7,1,0,1,1,7,0,5,5
13,פלמחים,597,638,455,1,454,85,1,1,0,0,0,0,0,0,0,17,0,1,0,0,0,64,0,3,42,64,0,0,0,0,0,0,0,168,0,1,0,0,0,0,0,4,0,3,0
18,צופר,1150,383,251,0,251,20,1,3,1,0,1,0,0,0,0,9,0,0,0,0,0,87,0,0,11,28,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
18,צוקים,1262,222,131,1,130,25,0,2,1,0,0,0,0,0,0,11,0,1,0,0,0,11,0,2,2,21,0,0,0,0,1,0,0,45,1,0,0,0,0,0,0,5,0,2,0
16,קרית אונו,2620,30735,22498,80,22418,1492,69,218,82,9,42,0,0,1,2,1273,7,112,0,4,0,3441,0,702,4659,1188,0,6,1,3,3,1,12,8174,8,44,1,9,0,4,4,89,2,749,7
12,רמות מאיר,735,553,391,4,387,32,2,9,2,0,2,1,0,0,0,38,0,2,0,0,0,72,0,3,60,23,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,5,0
10,רשפון,247,920,675,1,674,41,1,1,0,0,1,0,0,0,0,10,0,2,0,0,0,95,0,15,86,70,0,0,0,0,1,0,0,338,1,2,0,2,0,0,0,6,0,2,0
3,שדה אליעזר,861,674,471,0,471,15,3,8,11,0,1,0,0,0,0,51,0,1,0,0,0,109,0,6,127,11,0,2,0,0,0,0,0,109,0,0,0,0,0,0,0,10,0,7,0
5,שדה יעקב,142,671,524,2,522,9,1,59,2,0,0,0,0,0,1,187,0,1,0,0,0,66,0,3,127,8,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,3,0,7,0
4,שדמות דבורה,306,495,387,1,386,36,2,0,0,0,1,0,0,0,0,11,0,2,0,0,0,76,0,4,32,19,0,0,0,0,0,0,0,192,1,0,0,0,0,1,0,6,0,3,0
12,שוהם,1304,17006,12931,21,12910,653,78,455,41,2,10,0,0,0,0,1032,3,46,0,0,0,2425,1,292,2802,431,0,0,0,5,2,0,4,4269,4,21,0,4,0,0,0,40,0,289,1
6,שייח דנון,658,2134,1191,14,1177,1,0,0,0,392,356,0,0,0,2,1,0,0,0,1,0,0,2,3,4,33,0,1,0,2,0,0,363,5,1,1,5,0,1,0,0,1,0,2,0
20,שכניה,1160,623,454,0,454,65,6,2,0,0,1,0,0,0,0,14,0,3,0,0,0,66,0,6,28,51,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,6,0,1,0
4,שרונה,292,441,333,1,332,45,0,3,0,0,1,0,0,0,0,21,0,0,0,0,0,93,0,8,35,21,0,0,0,0,0,0,0,101,0,1,0,0,0,0,0,2,0,1,0
18,תדהר,2061,440,329,3,326,6,0,0,2,0,0,0,0,0,0,61,0,2,0,0,0,35,0,1,171,2,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,2,0,17,0
9,אביאל,679,547,405,3,402,36,0,2,2,1,3,0,0,0,0,17,0,0,0,0,0,77,0,3,71,46,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,15,0,2,0
6,אבן מנחם,1081,278,194,0,194,5,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,23,0,1,89,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,33,0
2,אדרת,1123,609,443,0,443,10,1,18,2,0,0,0,0,0,0,95,0,0,0,0,0,35,0,2,202,3,0,0,0,0,1,0,0,24,1,0,0,0,0,0,0,0,0,49,0
19,איתמר,3762,676,492,0,492,0,1,14,5,0,0,0,0,0,0,429,0,0,0,0,0,1,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0
17,אלומה,1145,612,531,0,531,0,0,14,92,0,0,0,0,0,0,201,0,0,0,0,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,195,0
19,אלון מורה,3579,971,720,3,717,0,0,11,3,0,0,0,0,0,0,622,0,0,0,0,0,1,0,2,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0
5,אלונים,285,521,395,2,393,93,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,54,0,4,28,21,1,1,0,0,0,0,0,175,0,0,0,0,0,1,0,2,0,1,0
10,אליכין,41,1997,1507,13,1494,44,9,17,26,0,0,0,0,0,0,227,1,8,0,0,0,120,0,14,624,18,0,0,0,0,0,0,0,166,1,3,0,1,0,0,0,8,1,206,0
10,אלישיב,204,488,377,0,377,13,1,8,1,0,0,0,0,0,0,67,0,2,0,0,0,48,0,2,160,12,0,0,0,0,0,0,0,39,1,3,0,0,0,0,0,2,0,18,0
4,אפיקים,176,1068,707,2,705,223,2,5,1,0,1,0,0,1,0,15,1,5,0,0,0,84,0,19,37,52,0,0,0,0,1,0,1,249,0,0,0,0,0,0,0,4,0,4,0
19,אריאל,3570,15396,9516,96,9420,68,54,168,45,3,6,2,1,0,0,1771,5,54,2,0,1,566,3,1326,3822,43,1,2,1,3,2,0,6,1173,9,32,0,3,1,1,1,42,9,186,8
12,באר יעקב,2530,17645,13801,50,13751,302,64,71,135,5,1,0,1,0,1,1664,0,68,0,0,2,1800,1,399,4819,142,1,4,1,8,2,1,5,3001,4,29,0,2,0,0,4,28,7,1178,1
5,בית אלפא,95,724,518,5,513,65,1,6,0,0,2,0,0,0,0,9,0,0,0,0,0,77,0,4,89,89,0,0,0,0,0,2,0,156,2,2,0,1,0,0,0,4,0,4,0
19,בית אריה,3652,3892,2759,5,2754,25,13,61,28,0,0,0,1,0,1,519,1,21,0,1,0,315,0,65,1136,13,0,1,0,0,1,0,0,421,1,3,0,2,0,0,0,10,0,113,2
12,בית דגן,466,5530,4192,18,4174,88,15,33,61,1,0,1,0,0,0,723,0,16,0,0,1,466,0,78,1615,44,0,0,0,3,0,0,0,671,0,6,0,0,0,0,0,12,2,338,0
18,בית הגדי,723,595,491,0,491,1,4,6,3,0,0,0,0,0,0,136,0,2,0,0,0,3,0,1,267,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,59,0
4,בית זרע,143,629,397,1,396,59,0,2,0,0,0,0,0,0,0,7,2,1,0,0,0,49,0,6,24,111,1,0,0,1,1,0,1,125,1,2,0,0,0,0,0,3,0,0,0
5,בית יוסף,265,369,269,1,268,3,0,0,1,0,0,0,0,0,0,59,0,1,0,0,0,17,0,1,154,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0
5,בית שערים,248,526,393,1,392,49,1,1,0,1,0,0,0,0,0,19,0,3,0,0,0,54,0,14,45,20,0,0,0,1,0,0,0,177,0,0,0,0,0,0,0,7,0,0,0
4,בני יהודה,4015,935,588,3,585,39,4,1,1,1,0,0,0,0,0,64,0,3,0,0,0,68,2,29,146,14,0,0,0,0,0,0,0,182,0,3,1,0,0,1,0,14,0,11,1
